,CampusID,InstitutionID,MedianFamilyIncome,DebtNonCompleter,PredominantDegree,State,FirstGen,IndPerc,LoanPerc,MDEarning10,Control,NetPrice
883,138479,3003600,15981.49535,,1,FL,0.5198555957,0.7106017192,0.0,29600.0,1,8054.0
884,138488,2504600,16157.467180000001,,1,FL,0.4847457627,0.7715053762999999,0.0,20700.0,1,14537.0
885,138497,2300900,12354.32743,,1,FL,0.5787965615999999,0.6873508353,0.0,24600.0,1,
886,138558,154100,32766.971910000004,5500.0,2,GA,0.4187898089,0.2411483254,0.4554,32000.0,1,7691.0
887,138594,2502700,10572.80863,4750.0,1,FL,0.6089185033,0.7084618020000001,0.9984,20400.0,3,23955.0
888,138600,154200,43349.52093,8750.0,3,GA,0.2227488152,0.1369565217,0.6257,38800.0,2,18924.0
889,138655,2284300,12680.68715,3191.0,1,GA,0.7413793103,0.8430303029999999,0.2331,21100.0,3,11454.0
890,138664,2284308,12680.68715,3191.0,1,GA,0.7413793103,0.8430303029999999,0.3158,21100.0,3,12511.0
891,138682,560100,12942.45009,3105.0,1,GA,0.5232432432,0.669158361,0.6228,21600.0,1,2120.0
892,138691,154300,24016.86004,5500.0,2,GA,0.4636425804,0.49323396740000003,0.4875,30400.0,1,6995.0
893,138716,154400,21920.615980000002,11000.0,3,GA,0.41040189130000004,0.3193823649,0.9123,31500.0,1,13386.0
894,138761,154500,31220.442880000002,5500.0,2,GA,0.3782051282,0.0852272727,0.7695,27500.0,2,15181.0
895,138789,154600,32792.02831,7000.0,3,GA,0.3504916136,0.3600741329,0.5677,38400.0,1,14069.0
896,138813,927000,23464.0917,6334.0,3,GA,0.38805970149999996,0.38483894409999997,0.8624,30500.0,3,26702.0
897,138822,3005400,14867.910240000001,3366.0,1,GA,0.5325581395000001,0.6374045802,0.6708,17300.0,3,9794.0
898,138840,854300,12964.65783,3624.0,1,GA,0.4858457998,0.7790759426,0.1641,21100.0,1,6390.0
899,138868,154700,30386.630419999998,9500.0,3,GA,0.44117647060000004,0.4822834646,0.6185,29600.0,2,24769.0
900,138901,1216500,16087.912709999999,3500.0,2,GA,0.4213483146,0.4886363636,0.3799,27400.0,1,10664.0
902,138938,2580200,20065.50545,3959.5,1,GA,0.42753623189999995,0.7728706625,0.5094,27400.0,3,16733.0
903,138947,155900,27919.74468,9500.0,3,GA,0.3640142518,0.0977639106,0.882,33800.0,2,29596.0
904,138956,559900,15540.05616,3938.5,1,GA,0.487913486,0.6389028686,0.1771,23200.0,1,5772.0
905,138983,155200,31198.19727,9500.0,3,GA,0.3345633456,0.3011152416,0.5326,34600.0,1,10264.0
906,139010,1107400,13374.977920000001,4490.0,2,GA,0.5832432432,0.6446991404,0.6494,24300.0,1,4956.0
907,139074,1157400,15879.321609999999,6334.0,2,GA,0.4484679666,0.7187153931,0.5634,24500.0,3,22551.0
908,139092,2577700,13963.94424,,1,GA,0.5,0.7682926829000001,0.0,14000.0,3,6865.0
909,139144,155400,67760.86301,5500.0,3,GA,0.2147024504,0.0299334812,0.5489,38100.0,2,20192.0
910,139153,3076300,18233.66555,12000.0,3,GA,0.49704142009999996,0.8695652173999999,0.7258,27900.0,2,8231.0
911,139199,155600,32198.798280000003,10474.0,3,GA,0.4364851958,0.6455906822,0.7383,42000.0,2,16076.0
912,139205,155700,32131.715969999997,6872.0,3,GA,0.3803191489,0.1747572816,0.4229,32200.0,2,14562.0
913,139214,2060900,20347.949819999998,16084.0,1,GA,0.4571428571,0.9268292683,0.6175,32200.0,3,16051.0
914,139250,155800,28667.67242,4686.0,2,GA,0.4251308901,0.4039735099,0.4986,28500.0,1,9482.0
915,139278,1048700,19530.228619999998,3375.0,1,GA,0.5251798561,0.6093992081,0.1661,26400.0,1,3983.0
917,139311,897600,24412.54923,9500.0,3,GA,0.40187431090000003,0.5615890926,0.6787,37000.0,1,12096.0
919,139357,562400,16418.726169999998,4750.0,1,GA,0.4605638264,0.6619123085,0.1237,26100.0,1,7784.0
920,139366,156100,32926.27266,8250.0,3,GA,0.3461319681,0.3324742268,0.5973,35000.0,1,11837.0
921,139384,402400,18512.88652,3000.0,1,GA,0.5766925638,0.6839674917,0.1581,25800.0,1,4438.0
922,139393,348400,70111.12762999999,10750.0,3,GA,0.1077844311,0.0505836576,0.5913,39600.0,2,20551.0
923,139463,395600,27640.621089999997,4527.5,2,GA,0.5294117647,0.3374125874,0.3413,29400.0,1,4558.0
924,139506,1205100,5124.643479,4511.0,1,GA,0.4960629921,0.7833333333,1.0,14300.0,3,11382.0
925,139533,1072714,22412.463,9500.0,3,GA,0.5106051632999999,0.7821434898,0.8866,47000.0,3,25866.0
926,139579,1303900,16923.388280000003,4750.0,2,GA,0.5156537753,0.8072542232,0.7585,28800.0,3,24300.0
927,139621,1099700,24103.76455,5500.0,2,GA,0.4473423572,0.1976811594,0.711,30000.0,1,8909.0
928,139630,156300,41462.97503,8200.0,3,GA,0.3611111111,0.12903225810000002,0.6472,31200.0,2,10938.0
929,139658,156400,54959.69187,7500.0,3,GA,0.1550603528,0.1466785555,0.3994,59400.0,2,27164.0
930,139700,950700,28501.0399,3500.0,2,GA,0.45296828409999995,0.3809980806,0.3734,31900.0,1,5656.0
931,139719,156600,22007.57236,9500.0,3,GA,0.3894945491,0.216940363,0.8743,27900.0,1,13939.0
933,139755,156900,66546.62927,8250.0,3,GA,0.1705405405,0.0963792654,0.3439,74500.0,1,10084.0
934,139764,157300,32003.864789999996,8250.0,3,GA,0.3711967546,0.4220183486,0.5912,35200.0,1,12385.0
935,139773,156700,33249.33175,4500.0,2,GA,0.42230605990000003,0.2855930405,0.3181,32800.0,1,8320.0
936,139861,160200,71704.22945,7500.0,3,GA,0.23588039870000002,0.0961713765,0.4779,38900.0,1,15552.0
937,139904,157100,21006.84805,3500.0,2,GA,0.447071385,0.47892118359999997,0.4414,30300.0,1,12520.0
938,139931,157200,52502.4387,7000.0,3,GA,0.26655008739999997,0.13151393949999998,0.6228,39500.0,1,16569.0
939,139940,157400,30381.47158,8250.0,3,GA,0.31204161690000004,0.2957347423,0.5945,40800.0,1,14467.0
940,139959,159800,62812.6841,10000.0,3,GA,0.20879526980000002,0.0900591716,0.4146,47300.0,1,11725.0
941,139968,157500,28154.30135,5500.0,2,GA,0.4452449568,0.2719158432,0.5793,31100.0,1,8438.0
942,139986,562100,17614.10136,3500.0,1,GA,0.534906588,0.6611703197,0.1841,26500.0,1,8860.0
943,139995,1077100,20614.639880000002,3166.0,2,GA,0.4418604651,0.59375,0.8738,26600.0,2,16200.0
944,140003,2583000,15256.49655,4500.0,2,GA,0.4486215539,0.8149532709999999,0.9308,24900.0,3,20534.0
945,140012,2288400,21071.78376,3500.0,1,GA,0.4417217132,0.7122750756999999,0.3872,33400.0,1,4478.0
946,140085,2508600,16858.66782,4456.0,1,GA,0.5220532319,0.6480965645000001,0.2722,24500.0,1,4970.0
948,140164,157700,37250.02435,6500.0,3,GA,0.3077770636,0.3353720693,0.5496,40000.0,1,15178.0
949,140234,157800,50563.640719999996,6500.0,3,GA,0.3440453686,0.18563922940000002,0.7844,39600.0,2,19278.0
950,140243,525400,19487.02564,,1,GA,0.5371273713,0.7394807520000001,0.0,24600.0,1,5378.0
951,140252,2074800,14179.040809999999,6916.0,3,GA,0.3199152542,0.7381422925,0.8044,34200.0,2,20438.0
952,140304,576300,13727.97202,2180.0,1,GA,0.5422328804,0.66971113,0.0,20800.0,1,2166.0
953,140322,772800,25172.24105,8884.5,3,GA,0.4265817748,0.4438241452,0.4528,32700.0,1,5791.0
954,140331,562000,17799.50617,,1,GA,0.4582795143,0.6133476857,0.0,28600.0,1,3941.0
955,140340,962106,18063.48579,5895.5,3,GA,0.5206295194,0.8527014439,0.5289,42300.0,3,21979.0
956,140401,157900,26429.494609999998,3000.0,3,GA,0.3302107728,0.4946581197,0.6289,60100.0,1,
957,140447,158000,35892.33205,9750.0,3,GA,0.3579963235,0.5419198056,0.7007,46800.0,2,17490.0
958,140483,158100,24727.13309,6833.5,2,GA,0.4253921926,0.3465634076,0.0923,31800.0,1,6400.0
959,140553,158200,44926.01279,15750.0,3,GA,0.231813773,0.07009760429999999,0.7527,41600.0,2,27534.0
961,140599,525500,13978.237790000001,,1,GA,0.5653287788,0.6607687614,0.0,21200.0,1,11211.0
962,140669,158500,44909.70847,5625.0,3,GA,0.3231292517,0.25160085379999997,0.4701,40900.0,1,11156.0
963,140678,561900,19603.987240000002,2750.0,1,GA,0.5545361876,0.5706311722,0.1162,20600.0,1,2651.0
964,140696,158600,42832.975360000004,11000.0,3,GA,0.23206751050000002,0.1788461538,0.7952,43900.0,2,18000.0
965,140720,158700,22465.1803,9500.0,3,GA,0.38379530920000005,0.1796733212,0.8956,26500.0,2,16004.0
966,140818,158800,39555.07898,8083.0,3,GA,0.37623762380000003,0.39455782310000004,0.7452,39700.0,2,15492.0
967,140827,2217200,28524.038510000002,5500.0,1,GA,0.2429149798,0.7142857143000001,0.8817,54200.0,3,35402.0
968,140872,158900,43499.67241,,3,GA,0.35479797979999994,0.2929411765,0.5710000000000001,36200.0,2,17985.0
969,140942,561800,16270.09766,3062.0,1,GA,0.48782343990000004,0.7142558965000001,0.0662,25400.0,1,7268.0
970,140951,2141500,57386.238139999994,5500.0,3,GA,0.19332786440000002,0.15660770029999999,0.5605,35100.0,2,33219.0
971,140960,159000,25968.302359999998,9500.0,3,GA,0.3644646925,0.1483719369,0.8361,29600.0,1,10189.0
972,140988,159100,33815.16573,10500.0,3,GA,0.4499579479,0.5153681201,0.6522,43600.0,2,16692.0
973,140997,159200,22727.13639,5500.0,2,GA,0.43663911850000003,0.2639839034,0.5524,32700.0,1,7565.0
974,141006,561700,12996.293609999999,,1,GA,0.5604477612,0.5575170843,0.0,23500.0,1,3884.0
975,141015,2285500,29883.831339999997,8985.5,1,GA,0.1989795918,0.6038647343,0.6156,74800.0,3,21439.0
976,141060,159400,50490.935789999996,12000.0,3,GA,0.2186192469,0.0481231954,0.7382,46000.0,2,30990.0
977,141097,157000,35772.76703,7955.0,3,GA,0.325229175,0.37157287159999997,0.5364,55800.0,1,11129.0
978,141158,561500,16859.11292,,1,GA,0.5492957746,0.6115755627,0.0,25600.0,1,2134.0
979,141167,155500,36608.091739999996,6467.5,3,GA,0.4698795181,0.6235119048,0.0517,36200.0,2,10566.0
980,141185,159600,44623.29589,5500.0,3,GA,0.2978303748,0.2262773723,0.7057,24900.0,2,16317.0
981,141237,159700,43553.188969999996,5918.5,3,GA,0.3595238095,0.2150776053,0.4647,32700.0,2,16534.0
982,141255,525600,15478.77879,2109.0,1,GA,0.5362637363,0.6853351326999999,0.0,22900.0,1,2905.0
983,141264,159900,38320.588910000006,8250.0,3,GA,0.3262083574,0.2023746234,0.6489,36800.0,1,14813.0
984,141307,2055000,23003.73273,4250.0,2,GA,0.516194332,0.4017241379,0.2936,28800.0,1,7160.0
985,141325,160000,25786.0132,9500.0,3,GA,0.400921659,0.2886178862,0.4453,36200.0,2,11447.0
986,141334,160100,39598.847669999996,7500.0,3,GA,0.3646343854,0.19301075269999998,0.6608,37100.0,1,12028.0
987,141361,160400,51700.57714,5500.0,3,GA,0.3258232236,0.0709677419,0.5993,36600.0,2,13924.0
988,141468,723401,15592.36556,6227.5,2,HI,0.5398195875999999,0.6491689361,0.8524,35000.0,3,19667.0
989,141486,160500,27325.930139999997,5562.5,3,HI,0.4172297297,0.4804511278,0.62,38400.0,2,18434.0
990,141565,161100,27437.67942,6500.0,3,HI,0.37245787329999996,0.3559139785,0.465,33500.0,1,10555.0
991,141574,161000,39571.4991,6500.0,3,HI,0.34154793990000004,0.2748630984,0.3756,43000.0,1,10839.0
992,141608,2139500,12006.13754,,1,HI,0.6129032258,0.6962025316,0.3314,17300.0,3,12621.0
993,141644,727900,36069.54523,5250.0,3,HI,0.3630916717,0.45454545450000006,0.4205,42400.0,2,26498.0
994,141680,161200,21108.71269,3302.0,2,HI,0.4897058824,0.4810513447,0.0937,31300.0,1,4298.0
995,141796,161300,21460.834130000003,5000.0,2,HI,0.44353676119999996,0.4805352798,0.0854,34100.0,1,3996.0
996,141802,161400,19916.27147,3500.0,2,HI,0.4870229008,0.5554106910000001,0.1759,29700.0,1,6205.0
997,141811,454900,22006.93767,3500.0,2,HI,0.48426353340000006,0.5090448625,0.0475,29400.0,1,1668.0
998,141839,161500,14705.31919,7679.0,2,HI,0.5517065715999999,0.6219512195,0.3128,29400.0,1,6806.0
999,141848,2100300,12530.4141,3912.0,1,HI,0.547008547,0.637037037,0.57,31800.0,3,16346.0
1001,141945,3017800,12271.71887,4750.0,1,HI,0.5047169811,0.6846473029000001,0.3385,21200.0,3,20960.0
1002,141981,2107800,28018.41243,5500.0,3,HI,0.41896024460000003,0.5646630237,0.3105,39000.0,1,7647.0
1003,141990,1122000,18235.22276,5250.0,2,HI,0.5429553265,0.534214619,0.2333,30100.0,1,6314.0
1004,142054,2218000,21904.20246,5500.0,1,ID,0.47962648560000004,0.7235594457,0.6002,25000.0,3,26118.0
1005,142090,2234500,32791.250210000006,5500.0,3,ID,,0.25174825170000004,0.5981,25500.0,2,17031.0
1006,142115,161600,36703.34251,7938.0,3,ID,0.36675070439999996,0.4057292384,0.5608,35600.0,1,12750.0
1007,142179,1113300,19593.98939,4713.0,1,ID,0.4344473008,0.7488986784,0.4807,26600.0,1,7820.0
1008,142276,162000,30196.2071,8750.0,3,ID,0.38656501130000004,0.46785714289999997,0.6488,34900.0,1,14331.0
1009,142285,162600,43652.10185,8750.0,3,ID,0.3227102303,0.21489682940000002,0.5796,39700.0,1,13384.0
1010,142294,161700,53629.89188,8250.0,3,ID,0.3797752809,0.0848861284,0.6198,38000.0,2,17376.0
1011,142328,162100,29773.863889999997,6107.5,3,ID,0.4469582705,0.5047446904999999,0.602,33300.0,1,13403.0
1012,142337,732915,17679.94098,6334.0,2,ID,0.52367531,0.765962788,0.8419,38800.0,3,23890.0
1015,142443,162300,21739.094540000002,6250.0,2,ID,0.4858710562,0.5666746469,0.5815,29600.0,1,9774.0
1016,142461,162400,54528.69334,10000.0,3,ID,0.2911931818,0.31233243969999996,0.6065,35900.0,2,17155.0
1017,142489,2314000,15994.760519999998,5410.0,1,ID,0.47457627119999996,0.6486486486,0.6881,9500.0,3,9286.0
1018,142522,162500,33047.77153,5500.0,3,ID,0.21943603329999997,0.3953999817,0.3057,38800.0,2,10081.0
1019,142559,161900,24952.38665,6422.5,2,ID,0.4981336953,0.5443129329999999,0.2225,26900.0,1,5661.0
1023,142887,162800,40182.54236,9750.0,3,IL,0.3693693694,0.0666666667,0.8547,25400.0,3,26202.0
1024,143048,175300,42194.14485,9019.5,3,IL,0.17893660530000002,0.2803103783,0.5075,31900.0,2,40118.0
1025,143084,163300,89515.08825,7000.0,3,IL,0.2285714286,0.028301886800000002,0.6676,47900.0,2,22902.0
1026,143118,163400,53307.52069,6250.0,3,IL,0.4390512962,0.2950574139,0.7095,41100.0,2,16877.0
1027,143181,2317302,13727.00584,3750.0,1,IL,0.5641025640999999,0.5972222222,0.6528,16800.0,3,9546.0
1028,143215,163600,18377.68705,2450.0,1,IL,0.4921729407,0.5302982732,0.2563,26000.0,1,7877.0
1030,143279,163800,21819.091419999997,2822.0,2,IL,0.4836601307,0.45222724340000003,0.11900000000000001,28300.0,1,5084.0
1031,143288,163900,48716.88989,5500.0,3,IL,0.3966942149,0.15075376880000002,0.8278,37100.0,2,13412.0
1032,143297,621403,30107.21458,7500.0,3,IL,0.3831168831,0.5757575758,0.5226,44400.0,2,
1033,143303,621402,30107.21458,7500.0,1,IL,0.3831168831,0.5757575758,0.5238,44400.0,2,
1034,143358,164100,81096.5479,7500.0,3,IL,0.2542799597,0.0803096275,0.728,51400.0,2,20905.0
1035,143376,3065300,26337.09546,5311.0,1,IL,0.44685466380000005,0.3996175908,0.8725,20600.0,3,9394.0
1036,143464,3078400,12409.3608,4750.0,1,IL,0.5701754386,0.6176470588,0.5814,18900.0,3,14251.0
1038,143482,959500,14505.50125,1750.0,1,IL,0.5,0.7096774194,0.426,14600.0,3,6004.0
1039,143491,2349500,15682.1361,,1,IL,0.8111111111,0.8163265306,0.0,16800.0,3,5729.0
1040,143516,2295500,25741.75803,,1,IL,0.6346153846,0.8,0.2562,18800.0,3,5837.0
1041,143534,1308700,11232.59015,4750.0,1,IL,0.5303030303,0.6504854368999999,0.7826,15700.0,3,25205.0
1043,143552,1308800,24224.96001,4750.0,1,IL,0.4754098361,0.4239631336,0.6643,19000.0,3,19102.0
1044,143613,726500,17604.074969999998,2610.0,2,IL,0.5170407315,0.5162429379,0.107,27900.0,1,4018.0
1047,143853,165700,,,4,IL,,,,117800.0,2,
1049,144005,169400,15590.588930000002,9500.0,3,IL,0.4514630748,0.6082802547999999,0.9451,33000.0,1,12048.0
1051,144050,177400,89683.70348,9834.0,3,IL,0.11195286199999999,0.0172131148,0.3215,64000.0,2,26761.0
1052,144157,165400,7183.035795999999,3500.0,1,IL,0.5026783197,0.6759206798999999,0.1891,21800.0,1,8881.0
1053,144166,165000,11669.2793,2525.0,2,IL,0.5466472303000001,0.6034140532,0.0454,23500.0,1,7684.0
1054,144175,976700,11659.13028,4010.5,2,IL,0.4701492537,0.6089606827,0.1505,23100.0,1,7355.0
1055,144184,164800,13397.19945,3500.0,2,IL,0.48354037270000005,0.575,0.0468,27300.0,1,7051.0
1056,144193,164900,16976.01608,2250.0,2,IL,0.5749822317000001,0.4845,0.0234,28700.0,1,4934.0
1057,144209,165200,14634.76371,3500.0,1,IL,0.5241146712,0.40377218020000005,0.0637,25000.0,1,4729.0
1058,144218,165500,18774.968999999997,2292.5,1,IL,0.573939536,0.43764093670000004,0.0167,31600.0,1,4681.0
1059,144281,166500,47364.624039999995,9340.0,3,IL,0.2807497071,0.1461220083,0.7011,33000.0,2,28485.0
1060,144351,166600,47122.801139999996,6250.0,3,IL,0.395273899,0.21593090210000002,0.7727,37300.0,2,18071.0
1061,144467,2352200,14903.45582,5500.0,2,IL,0.4667734187,0.6499045193999999,0.7495,32900.0,3,19476.0
1062,144485,754900,11773.350129999999,3166.0,1,IL,0.5672690763,0.6981627297,0.883,37100.0,3,17801.0
1063,144564,166900,20403.74141,3000.0,1,IL,0.5053852527,0.4729444835,0.11900000000000001,25300.0,1,6488.0
1064,144573,2317300,13727.00584,3750.0,1,IL,0.5641025640999999,0.5972222222,0.617,16800.0,3,11155.0
1065,144740,167100,48912.96273,7260.0,3,IL,0.321257093,0.2462915943,0.6083,50300.0,2,25665.0
1066,144759,1072700,22412.463,9500.0,3,IL,0.5106051632999999,0.7821434898,0.8532,47000.0,3,25543.0
1067,144795,2150600,25082.14524,4750.0,1,IL,0.5469387754999999,0.6334519572999999,0.741,21200.0,3,10381.0
1068,144865,665600,26276.50596,4750.0,2,IL,0.44021739130000004,0.42840182649999997,0.1662,34400.0,1,8429.0
1069,144883,2168600,9820.092483,4274.0,3,IL,0.5340136054,0.5318627451,0.7779,23000.0,2,27411.0
1070,144892,167400,52517.3046,11000.0,3,IL,0.3717824186,0.2049382716,0.6621,39900.0,1,16873.0
1071,144944,167500,25536.91436,3500.0,1,IL,0.5434349188,0.454566474,0.1446,31300.0,1,4375.0
1072,144962,167600,62879.244020000006,5500.0,3,IL,0.3579433092,0.1645181093,0.6903,48400.0,2,18794.0
1073,144971,167800,53251.542519999995,6500.0,3,IL,0.3990929705,0.1802575107,0.7907,35500.0,2,16409.0
1074,145099,2584900,22765.59776,3016.0,1,IL,0.6141975309000001,0.6608910890999999,0.7289,35900.0,3,16263.0
1075,145239,2522800,25834.48315,4096.5,2,IL,0.4882550336,0.4515151515,0.9189,34500.0,3,18783.0
1077,145309,456000,10960.85147,4750.0,1,IL,0.5098039216,0.7049180328,0.6667,15500.0,3,10835.0
1078,145336,914500,23662.3521,7500.0,3,IL,0.455948233,0.7238742565999999,0.6176,41000.0,1,
1080,145372,168400,54542.39136,13250.0,3,IL,0.2936400541,0.22069825440000002,0.792,36200.0,2,18441.0
1081,145406,2261200,23368.1332,4250.0,1,IL,0.5,0.737654321,0.4241,19100.0,3,17726.0
1082,145424,2332200,15872.2564,4750.0,1,IL,0.5,0.7555555556,0.4027,20300.0,3,25318.0
1083,145433,2262100,30566.67042,4750.0,1,IL,0.5625,0.4909090909,0.4457,21800.0,3,24052.0
1084,145460,2055200,24295.61206,10577.5,3,IL,0.3628691983,0.4609929078,0.7612,35200.0,3,25504.0
1085,145497,168500,40169.9976,5500.0,3,IL,0.1437371663,0.0198807157,0.0452,18500.0,2,29295.0
1086,145521,168100,21279.36158,3500.0,2,IL,0.5558633426,0.4749403341,0.1859,26600.0,1,5258.0
1087,145558,165900,,,3,IL,,,,137500.0,2,
1088,145600,177600,38112.13213,6500.0,3,IL,0.3897088693,0.1619297827,0.5,51100.0,1,14290.0
1089,145619,176700,45189.055830000005,13448.0,3,IL,0.37263681590000003,0.3660071942,0.5608,51000.0,2,18299.0
1090,145628,168900,4016.2977170000004,,4,IL,,,,80700.0,2,
1091,145637,177500,73066.18372,9250.0,3,IL,0.22491310690000002,0.048628032599999996,0.431,56600.0,1,19058.0
1092,145646,169600,94940.00188,8750.0,3,IL,0.2008196721,0.0171052632,0.6273,54400.0,2,26236.0
1093,145682,675300,22205.9416,3200.0,2,IL,0.46953675729999994,0.46580645159999995,0.1521,30300.0,1,5841.0
1094,145691,168800,68149.97222000001,7000.0,3,IL,0.35018726590000004,0.060137457000000005,0.8635,37300.0,2,17233.0
1095,145707,174200,23768.439019999998,3500.0,2,IL,0.4396946565,0.4694148936,0.0965,28300.0,1,564.0
1096,145725,169100,40896.748139999996,9500.0,3,IL,0.3186157518,0.2419354839,0.4779,69300.0,2,16395.0
1097,145770,2179936,16074.637319999998,5736.0,3,IL,0.4961274543,0.6795601062000001,0.7952,37000.0,3,19210.0
1098,145813,169200,78283.97099999999,7500.0,3,IL,0.31130990420000004,0.1050283372,0.5978,45500.0,1,19981.0
1099,145831,170500,21706.72396,4000.0,1,IL,0.5573549258,0.4588100686,0.1086,28500.0,1,7042.0
1101,146010,2160300,14864.64937,10302.0,3,IL,0.43945469130000003,0.5277419354999999,0.8952,25700.0,3,18107.0
1102,146205,807600,15864.69732,3215.5,1,IL,0.4312749004,0.47246127369999996,0.0,25200.0,1,2807.0
1104,146278,1281300,25987.49636,3887.5,2,IL,0.5186064925,0.4512534819,0.3092,28100.0,1,7279.0
1105,146296,169900,27531.98509,3600.0,2,IL,0.4961113385,0.3770067323,0.1154,30200.0,1,5709.0
1106,146339,170000,52994.47773,9500.0,3,IL,0.3688811189,0.4414976599,0.8965,39800.0,2,23019.0
1107,146348,769000,16965.73286,3785.0,2,IL,0.5507708666,0.5534618754999999,0.2265,27600.0,1,7329.0
1108,146366,170100,20408.661959999998,3500.0,1,IL,0.5068568294,0.5697951405,0.0887,25300.0,1,6256.0
1110,146393,170300,25369.15455,7000.0,3,IL,0.40616500450000004,0.6623076923,0.6094,38600.0,3,27801.0
1111,146418,768400,21340.18216,4000.0,2,IL,0.4845542807,0.3943044907,0.2195,32100.0,1,7000.0
1112,146427,170400,66943.36774,11969.0,3,IL,0.2263056093,0.027124774,0.6282,41700.0,2,20518.0
1113,146454,947500,32302.120580000003,6588.0,1,IL,,0.4666666667,0.4167,16900.0,3,9506.0
1114,146472,769400,21830.998030000002,3500.0,2,IL,0.5374910736,0.46806464020000005,0.0613,30800.0,1,5033.0
1115,146481,170600,64275.00244,9500.0,3,IL,0.2676691729,0.0550847458,0.6246,47100.0,2,21811.0
1117,146506,764400,23468.14572,2238.5,1,IL,0.48548459130000005,0.4266347687,0.0747,27900.0,1,5028.0
1119,146603,1002000,23621.19774,2625.0,1,IL,0.4895752896,0.4428571429,0.1117,24800.0,1,7593.0
1120,146612,170700,58325.99066,15236.5,3,IL,0.4138673557,0.2807224185,0.6864,46500.0,2,17763.0
1122,146667,170800,41646.1269,5500.0,3,IL,0.3597733711,0.48461538460000003,0.727,27900.0,2,13438.0
1123,146676,170900,26711.157030000002,6531.0,2,IL,0.45980392159999994,0.2826267664,0.7083,30000.0,2,17996.0
1124,146685,717000,20581.85133,4214.0,1,IL,0.5117292225,0.5259887006,0.1648,28100.0,1,5146.0
1125,146700,730307,20923.212819999997,4750.0,1,IL,0.5698434714,0.4979787393,0.6656,41200.0,3,18713.0
1126,146719,171000,61580.01731,8750.0,3,IL,0.2536764706,0.15605464230000002,0.6473,50700.0,2,28846.0
1128,146755,622500,43777.84777,8023.0,2,IL,,0.6153846154,0.5405,44300.0,2,
1129,146791,2332839,9906.248125,2800.0,1,IL,0.6991607489,0.7680102134000001,0.7582,21700.0,2,13022.0
